FileID,SpeakerID,DeviceID,Distance,TextLength
02cdbb0d5ed19cca2578ddc1ece8c7ed,277,ios,5,5
499c8232391d81bd5e39f17b394b2190,277,mic,1,4
3c200c6d908a365dd259519462c57758,277,mic,0.25,4
0b4f63e26256eaf3d3c1ebdb949b3a95,277,android,5,14
94385521fc326fe36be685d4584332fe,277,android,0.25,4
a0dce79915ff6bb77d4757041dab93c4,277,mic,0.25,11
40fd945ec4a366ea9763840b2fc16373,277,mic,5,19
d4040044328cd6f215f976280f3544e0,277,ios,0.25,3
68faca1f257b949a8c5b8666ddfe2134,277,android,1,27
c1c89e9b78403bd15f3423106511a1c4,277,ios,5,9
26cbc39f8d825d058f6acf59dfe3d07d,277,ios,5,6
e5b3db30789b3d070bd41fb0ea96edfa,277,android,0.25,4
eecac8bdb40b9d762f6d2457d2647785,277,mic,1,4
3a23f7c853826aa4ab49d71fb0642e7b,277,mic,1,13
f502b799c20a1a39f5c29a33ce6b343e,277,mic,0.25,4
1c55828d65fa0e792a44721ba90f5ec5,277,ios,5,6
c6a27529142dd3a82c3ba4f7c1c521ed,277,mic,5,4
ce9043095245dddfd7438f9ff65a9598,277,ios,0.25,6
c1d6b32a77a20bc8785abe3775eda5ec,277,ios,1,7
6cc08b8d42807573a16e7e3efcc52e81,277,android,5,4
9f4e71f332f32707398dfb4f18db747e,277,mic,5,5
afe9269c36fdb77b9c0da6c56be4f09c,277,ios,0.25,4
f6ebd011d51b5a2fe3bde1217b87d268,277,mic,5,4
80217c917e951b4f918ad9982debea87,277,android,5,4
1e90b298f21fcdf92605c19b033968a1,277,android,1,6
634ae027b98170880cf52cba4ded6141,277,android,5,4
89a13045515319f59c73ec8491ac57e8,277,mic,5,16
272307f1c690f38c8336cb127f15906c,277,mic,0.25,5
e27a8eb215ce6bcf724019e45bea1aaa,277,mic,5,4
c1409279b0a306c08cd5e46bf989e4df,277,ios,1,14
d116f03c7ac5458aaa286d0d997b7ffc,277,android,0.25,7
04004ddc15f96ad4aa9cd9f6dcd52c3e,277,android,1,4
949883200a128051602a027ac3eb10b2,277,mic,0.25,11
6f745e5f164a147420cdc49440fe1505,277,android,5,6
d54134c820a283f1506abac87ace7131,277,mic,1,4
b63b37cd584a5dfac3ac6444b96fdbc5,277,ios,5,6
eeb76e208d350d21c0f5fe35f64830de,277,mic,5,19
d6498b05c774212a0bd436d992dd74a1,277,android,5,5
ffebdcc037c6634633c42fc18d251ca0,277,mic,5,26
0e5b72ac1b474dfd01821df1ee54d1d4,277,android,1,10
571c0c48c5fb4863d33b7ac57f0b6db0,277,mic,0.25,9
49ed926f56af44338f10125db1265de4,277,android,0.25,6
b6f1ee7926ff990b5ee0209b775bdd95,277,ios,1,4
39fad9f5080caed0802330a87ebc68b7,277,mic,1,6
7fdf75a5658a16a6afcc34ae18651a42,277,android,5,11
99313746db50c079098b2d1b54140245,277,android,0.25,4
89f5556787e07e44d5cfee2a48e0c506,277,ios,0.25,6
10e6ce13eae7f285db260107b98554a0,277,android,1,7
1a92fc0be20598564623f2940879e758,277,android,1,11
2f24907e3bd3948722e87e95a48d0ee3,277,android,1,7
03be5cc5e13494ea1ab9b234baa527eb,277,mic,0.25,7
14bfc38bdb7aea13715d6bb6e95b00f9,277,android,1,4
8b879887b83ddd3cf353685f05b8be70,277,mic,1,11
d2a09f003751d8e28ec18fd47070c2dc,277,android,1,8
9341316176e595a62b97dc530c0600eb,277,mic,0.25,21
5a3a7561be469aaa0aa2d870f2f80e86,277,mic,0.25,10
4fca83b96f4ed534ae46cc66442eee99,277,mic,1,4
149fef35855a8733e9c94e423038bd72,277,ios,1,4
0237f120c558e381308d9c57c6cda1ab,277,ios,5,7
b1b94e38d366964377646c6da6f59b83,277,android,5,4
9957c0cc78e7557b313a21ac44109355,277,ios,5,13
bab98bfbf484c100239e8a615abf5bdf,277,ios,0.25,4
2bb867d34e56679d729afc9bf0e077f7,277,ios,5,10
569c638d232895328f1c0ca0b178dcda,277,mic,1,23
0fa7278d34e749417d15d9aeee4cab5f,277,mic,0.25,13
b099a59376dcdb093cdec7c0568ad8e6,277,mic,1,15
86c0e73212c963d0a2b2eff8b4be8aae,277,mic,0.25,13
43fd7460680e8818e6c3af3d62f345b3,277,android,5,4
f057fed6bf3282f10fda20feb3cf4215,277,android,1,6
c232c49dac7250556ab42a9ff08e762d,277,mic,5,4
7a70c733efafb99c4ba817a1b66cfaa7,277,ios,5,2
2b7510f558cb382e39b206e354bb55d5,277,android,5,4
fea1004faf2a3b3f64527b003e75026f,277,ios,0.25,4
58c3a34210219d63b0317b1c90ed4fd4,277,android,1,11
6f15d932bfa94a779c3fd9fe62d3b6af,277,ios,0.25,12
db0d510210ee821b44fd5c9c217d0e2c,277,mic,0.25,7
ebe0f198fea028cf138e101775d41edc,277,mic,0.25,6
262df94760ab0e5f78933d907e2f8e64,277,mic,5,6
298645d55dc720fae1125bb26c0c16d4,277,mic,0.25,11
95e6046b3f80e1e00f6e59d8059c45d7,277,android,0.25,10
36c335630922fff7512eb8a24004991d,277,ios,0.25,6
68cf9c6b2c4f3850971bf887aeab66d0,277,ios,5,20
ed31865c1737e31b58025f65df559ca9,277,mic,0.25,9
8ab8be8767cdf4ba2028ab91fadc5bcb,277,ios,0.25,4
fa0b7d2791f79d093e327d0ea761b157,277,mic,0.25,13
4b0f8b363aaba82467925addf43cfee3,277,mic,5,10
4b743fc25c6e5affab5d5ffab9198284,277,android,0.25,11
6c1647388427d7442c420c9bc18d33b2,277,mic,5,4
3ef4cc99b275d610de86e2e324291287,277,ios,0.25,7
5951a6782c8ddd3d9d1aecf40f5a1bcf,277,android,0.25,11
0c1dec199eec301964a8bfda5fded6ad,277,android,1,4
f1cd4948ed9836c41d266787d2668043,277,android,0.25,11
0a6af719221f65e7cefbcc91b9a518ca,277,ios,1,12
a7bcc7f116bd5fb04d4a289b8db98f7c,277,ios,1,11
5c6133d5ee4fed028e743bf7448ce039,277,ios,0.25,9
c31d75ff4e813444dd0d6d365a79c1df,277,mic,1,11
c266fc70946ee2908cae4e0c2775a499,277,ios,1,23
483ee6b45a6a4667d470a7a9b58a2c54,277,ios,1,20
6bfecd0f3d0053fb8e17a1eed195421a,277,android,5,13
83d3121801eb7b7d51a75b2bfbc5ef41,277,ios,1,7
8b58b22f39e1e0ce00f0b8aac5d79192,277,ios,5,9
10e4d0f4c6f7430ce14204b874a56793,277,mic,0.25,4
b59d5aa001439c5c827862f648365fd7,277,android,1,5
96fa2ba3cf69220d790b392e706288fc,277,ios,1,13
34c15d6c043a17fd2b8f7c42bc06d884,277,mic,1,4
9fc8316d62f8c2883aa325104008ebca,277,ios,1,4
3175d38d64779d859a19600ae58dfc4c,277,ios,5,5
f5a6096704a0d059f51d5bca6c686f40,277,mic,0.25,10
6c50508cf8ef6ab24e67052ee1d9d20b,277,mic,0.25,10
d24777af1757e94726f9323ff4980933,277,android,1,6
109aa4ee620450b696b86913d7553216,277,ios,1,2
ad1638c7e90cedeca5a8536756981d33,277,android,0.25,13
4ad61642a30065be1793dc92caf25bfa,277,mic,1,3
ed2ad25f78cd148a9b8a5affa91eb15b,277,ios,1,11
28c3545482218341f91f5cc024388939,277,android,0.25,15
7615f8f95f0a6388c9361a9c95d92680,277,ios,1,12
22d8eac6ed66d5f1fc479d44dfe4cf3a,277,mic,0.25,14
5a4a96c4704f7b6a5fc4875cfa268fd5,277,ios,5,4
4010688a19b674777bc6d9c16bab8f7e,277,android,5,9
eafbab7535cc83d92d42ab42ed5575b3,277,ios,0.25,13
42c088d09b360f3c24aa7cda7728caa4,277,mic,0.25,14
325d6d6c8262ea2581884bec6b7e9ab7,277,ios,1,19
f01400ea1cc0567c439a76e1b39832dc,277,android,5,4
431257304b02d30be27eef4eb944b92c,277,mic,0.25,14
60f685be2ad0ef60645a9b2cd5feacdf,277,ios,5,5
3273850bad4c167bfd0c35fa128ad517,277,mic,1,6
0099a45e11a40cc383b22f2e9e2c4a1b,277,mic,5,11
b45ce5784664a8821868885e4b089410,277,android,0.25,9
1fc97db49aa306b8f89a722c3dbf707d,277,mic,1,11
226faef863ecf65ddc29f905e67fc9d0,277,android,1,8
637397bd5f95bf229c256242a7abc557,277,android,0.25,5
495a001bd5e60e054ee0a2cb65767dc1,277,mic,5,16
734df197c5cf8316774ba4793dc7e5ab,277,android,5,10
da3744da85f6f2de75668a9522ce4096,277,ios,5,4
6351ec207c4cdb6f06553ed3230caf88,277,android,5,4
b963d85121191c1577d521885394cff3,277,android,0.25,7
9bd05af9a346ee6446854463c45e974c,277,mic,1,5
8a599bc666a59147bb8a4afca84cf5e2,277,mic,1,4
c051cb6ebb8f12a8ec8324cd6ad4828b,277,mic,5,10
99b9ce00ac249867c2e38c204a3a6474,277,mic,0.25,4
7c99a488912293b39c3d1f9911e4c309,277,mic,0.25,3
62634f7fc88d80ba81339e47e481e295,277,android,5,12
af8fc2902ebd8dea451254507f75a955,277,android,0.25,4
12c3afbd6b7fd8dfa8eccd794a83214d,277,mic,5,13
2bdc18803d848f80aab30618eef9f865,277,mic,5,4
af0511b9f4ebb35916a6b7836261c51a,277,ios,0.25,4
66f1f1ab13ebc5b572b2cc3ec420c2c5,277,android,5,15
8d1ff786c8f15f2688cd43c73f796fad,277,ios,0.25,4
ada412fde1bdbebf757a275bb58aafa3,277,android,1,9
0b818e75be7de6938cb3a612abb6a6a8,277,android,0.25,19
5d8adf704dac677d24ee76076840c76a,277,mic,0.25,8
932f7074b61c91350148161a47f40f12,277,ios,5,6
92c9a403d795b26b88d2e4c7226b3064,277,android,5,4
b4a33cbba3075dbfab12602ba0ba36d4,277,mic,5,4
fcaf802983531a9e8476022012f650d5,277,ios,1,16
5fdf6d2a396a0c95ca9dcdf81839f752,277,ios,5,4
693a4a781d0e75cffdb96327479a6439,277,ios,5,3
6056299e8fce4852f1180b017ce45953,277,android,5,10
e0f2e279a67da9440d2411fcf51ae57b,277,ios,5,4
8745d1a50714a5bffbdbb74ea2d35f8b,277,android,5,15
180faeff16bf6f92aba43451b3941ce1,277,ios,1,13
de8345b40173ae2880e1a870ca2e010d,277,ios,0.25,12
a59e12605390f8ec94975e0999e7dd3f,277,ios,1,4
7ff8657e3cfe53c58527ff631c46ae87,277,ios,1,15
51737c8cb3ff3fce33df79ee5099bf21,277,mic,5,11
018f41073eb400c0a57019e5aa669ba5,277,mic,5,3
997fc5d6b26d7791c4f3f0229dcc62b0,277,mic,5,14
d7589fba260d2a71e98f4db418b8b5e7,277,ios,0.25,26
d0e4f76e92cb0843da154a107d829a13,277,android,0.25,7
ddca8d408382b455adf4cf1ef67ac743,277,android,1,12
004d6c7d4118ae1647448c46c229a815,277,mic,0.25,4
a74b8cea30ccabb5b87ee5287b93f623,277,ios,1,4
47975d2a40bd6bbdaff9312b071450e7,277,mic,1,16
93a87d4d53ce344cd015efd1bfdee824,277,android,5,6
a8541f584cc615aedd287af74303e1de,277,android,1,12
94121c4edbb170a2f9b42f9bfbc31e8e,277,mic,1,4
3427baf360be8bc92dff166ea34e04e6,277,mic,5,5
a0567e92a45421df7f06e971e02a3d8e,277,android,5,2
d53c30e2eba2ae1be688bbcc53ec568c,277,ios,1,15
122cd60c7ea47574f3ca065941c48aa4,277,android,1,11
5a2d16d6eea164339a90ced43e6eb51a,277,mic,0.25,8
990a02a43fba2aa36147880afc26cf55,277,android,5,16
36839c5cbc0648b30dd0d4fced6b87c3,277,ios,0.25,5
e04b107199b91a4de39e5a9352ce5eb1,277,android,5,12
16657eb4f23a25750ad52c945c3f5f66,277,mic,5,9
75d559acb874143a095b14be2ee68d73,277,android,5,19
b85d6c9274783c56f5688876de802819,277,ios,5,11
21b16f18cc8f3287d184a828527d9df7,277,android,0.25,5
d37112ddb46f91aad218327d2fe2382b,277,ios,0.25,4
8c037c1f0d1dcb8b851a36fe388c45f4,277,ios,1,17
092b9b9e4fbbe9240543e5a08affb0c8,277,ios,0.25,10
9c6426c630741cd1aac16f5ab30f859c,277,ios,5,11
6b7b3dc15c24f899aa2fdd55d125a392,277,android,1,5
1b503f5ce5d75539ccbdb1db2eac0fe3,277,mic,0.25,4
965a8f7df569aae9f95497f40b4748d2,277,mic,0.25,4
3161ef0a114a0f61c1f05927f98ed90a,277,mic,1,8
d3a2e8424f4e0e4f519f69f746b95140,277,mic,1,6
096958b6fc85a200d092a487d7f8752d,277,android,5,13
825b62dd82a67cc1d0ce12c9b554b7cf,277,ios,5,4
d4f6b4e2ffc4ac06d6236f91595a3986,277,mic,1,7
47b6209037554268ab9de76d0f4ade53,277,mic,0.25,4
0848f2f25c44d860141b75dca0a00156,277,mic,1,4
aa37181967c84b4e5ccedaeb76663890,277,android,0.25,4
b49e575c00ff7bed474923cc03441e75,277,android,0.25,23
129026b7b5e168d513c2d5890244867a,277,mic,1,7
132f37f8f794918a7c3bdb0b75cd8571,277,android,5,7
bda5ca05f302fc2d1f692363f4420df6,277,android,1,4
e54896c5ab91d822b14cc3fed5097755,277,android,5,8
526670e604485cbaa9ba9c15c32f3a40,277,mic,5,12
61778609fbf1bf1f34e202f0ed5216fd,277,ios,5,4
90371dc00c1f8f273de6b7e21120ae5f,277,mic,5,7
0caf84eb59460ddf0958f8941637acec,277,mic,1,5
aef90c56216297db6bf143882952c9d3,277,mic,1,4
a892a78c00413150a3be8fb887c9ca84,277,mic,0.25,6
c7b8049ccb6277fb5eddb30db737a708,277,android,5,13
76f729605c3fcee078cbf9425934231d,277,mic,1,14
6573cf45e1e4af31116d92db25e4554f,277,ios,1,12
c560fab4da9e695330ce455b0c53a0ad,277,mic,0.25,4
9845fd8c590500bd7cd39285f84b3a3c,277,android,5,11
6c3c4ea1a057e8157d4f3a7408be308d,277,ios,0.25,4
597b6b3dae41201c179a104f7bfdbe6a,277,ios,0.25,3
b053d82f3a6acc40cd33de59a4365912,277,ios,5,6
8ea0b0fece83de850c2ce6cd31c98677,277,ios,1,16
abf8af2ea556126a46c8515e1a4924a1,277,mic,0.25,4
a588bbc465b5df3f2b7440450252c361,277,android,5,11
8a3dafb0c51ad53e55cc5216fa0a2d84,277,mic,1,4
eccdd70d041257473ed9970bef20a8ab,277,mic,5,4
0e5303e6f31628a2f4bacaa602026e94,277,ios,5,24
328826715e288cff40833c3f7abf114f,277,android,1,14
92a0ae061f7ab8625c0135c5b44efa7b,277,android,1,4
6febf92118bcfaa3e75158d38d4d059f,277,mic,1,5
1071eb51fdc8f53eb6c720a7baf5b3ed,277,ios,0.25,11
597081e1bd4da128ecedff6d05f0d34e,277,ios,5,11
136a4384e7c3be9c4e2ff7d33a56cfef,277,ios,0.25,9
8eb0f67578ed2b370dc9bccb6cf423bd,277,mic,5,4
e8d41c5919174cb81aa03605ab07356d,274,ios,5,7
1284dd3511d53a6a6fa27d3484d737ce,274,ios,1,14
9ced61e5eb6b060a044b3fcaf66d535c,274,ios,1,4
f516b685ca5bdd41d29a379e07ce68ba,274,mic,5,23
f0f8a0f9ff97a1f9931a7ddeccd69c78,274,ios,0.25,17
e0f3ceb4d6628b14ed36597ef62ce382,274,android,0.25,17
84f174d8d5734d0a10284947467edef6,274,mic,0.25,9
1e1312d7e60e25130d6146f70708239b,274,android,5,20
02f33460756a217a9c8d8d9699600635,274,ios,1,4
51b2df650cd2fa7524d9654b136b4c14,274,android,5,4
5dfd5a82fe4d1bc04eeba81d31b9b8e7,274,ios,1,12
188e0f9a2d4269c3223cdf13c3625e9a,274,android,5,8
c94a7dee1b231598647e3e1022072089,274,ios,0.25,24
6059b64913d6ef3d53ebcd5e6a15654b,274,mic,5,5
0b3db3efb8154da2ed3237032c857572,274,mic,5,15
39d6a71be0a3a337ed38027c9aa0a481,274,ios,0.25,8
4b8562fba2e38af50e013c92a39393f4,274,android,1,4
2748b0f56d0f499a50caf8b8a8c0055f,274,ios,5,6
04766b23c466726f3277c2403c136517,274,ios,5,4
17a5e346690cab2890567402055091f2,274,android,1,8
6af8287b4059a235456d643b7bc0d74c,274,mic,0.25,6
5ab496af956fdc085fc32f53230f77b0,274,ios,0.25,4
158001086cdf60d500c6476645a718d5,274,android,5,14
790329c04f12440813df94dff17c890a,274,ios,1,17
dbb4bff9a1cc5ee0fa099929ca4187e9,274,android,0.25,4
6f5ec471255dbbd9c809a1c7a876d5e5,274,mic,0.25,4
07e42cc93d5ab646dc141ee5e43eee29,274,mic,0.25,14
1ce9ab8186a182068be0261d03a28074,274,mic,0.25,5
15f3ad3862e4771b2420f56651c548e6,274,android,1,3
fcbc080d3dd291c1d910d47ed4627a2a,274,ios,0.25,4
e6456f06d1f0a8bccdae41c40d83fe9c,274,mic,5,4
10ef120a74716896be9529fd9d56a4a6,274,android,5,5
2e635ef7ae6c743859a4b9372c22868b,274,android,0.25,5
3957119161f81cef0081b7559df29977,274,android,1,10
245b4c7707d31e011d42bee71a8c16a5,274,android,0.25,5
4ab1d351209ce8e9bd6cbbf881e227d7,274,android,1,4
e3ef87e64d07936d7012d93dd15401a9,274,mic,0.25,11
fa579bcac602a565a2d0708260f1463d,274,ios,1,4
300930aba675c707d1cdbd4dafb5944f,274,mic,5,12
c78c83d4cb0d1913e43414b9ea4cb321,274,android,0.25,6
7a29448ccbed2fe76c611c86766e5a70,274,ios,5,4
70eca6a38ced207dd2a2b4241aa5cbf3,274,android,5,5
5d6efa08bdd5eb47c7852370f1888643,274,mic,1,7
04d6327b5b9a965392d9c4877ed862f8,274,ios,5,5
88ec455ee63419179f411579882fb4f4,274,ios,0.25,2
eaecbc1ee802131cdb20f01e52679d50,274,mic,1,18
6a06d3d4fe77298df7ba8d58219a9fc6,274,android,0.25,4
e1ae78bfa22012157127d9a6b348aa04,274,ios,5,4
5065154c5445729bcc1e304e304e94ea,274,mic,0.25,4
0a79a0ba7251cba5613accc2446e5b62,274,android,0.25,10
a24097795c42a06a4d97c85783129b39,274,mic,1,4
741eb6d099646a03cf864728294461a4,274,android,1,4
a5d207849c2e0a0e707f9dc583dfb3c2,274,ios,5,20
b80c41a97586ccbdb5caca3f6b985094,274,ios,5,10
04a772a4370f5db8f1d3cd3f1037383d,274,ios,1,13
86fb2dde93603077e79dcce95c660575,274,ios,5,18
6af2d10f671cf0015561d2a684d3361f,274,ios,5,6
558a123d0af851b794e505761f7ed4fb,274,mic,1,4
a5afc89832fc6d6abaa096c95e3aa408,274,mic,1,24
ca7cf8d8f9b08fe2dacf63b244b25fed,274,android,0.25,22
23f0193aae9207209c2c05d5656d4ded,274,android,0.25,4
6a1e0df9f336517a23bb8bec3bf86277,274,android,1,7
041d495199e0d004da6b6a58e726bdd2,274,android,0.25,6
aca0a150215f4eaaecf9b2f9008413be,274,android,0.25,9
87823051587c3afe69c9a2197389935d,274,ios,1,7
22207a8a9bd28f6bcbbfa16ab3dd3205,274,mic,0.25,4
15ddfeb4022223d029bb3959d337bcf7,274,mic,1,10
7cbff48670f10fd7659ac0c5b3fe7ba4,274,mic,5,4
efbc595caa4b1e8c82eed9ca456c6fc3,274,android,1,12
e96d5cfecadd2272b2a09f8a937cfe61,274,ios,0.25,4
f3f07332942488ec07545d757247581f,274,ios,5,4
2c18a1e87dda403fd842b5d13ca75975,274,mic,1,7
5c475914dc3d3fce19c69d3c3454e6b0,274,ios,5,4
221273665c6543b339e06739c83a6413,274,mic,0.25,5
86e7570e759b3020de1d9bbbb196d01b,274,ios,0.25,6
2e50d958be938db06be62fc57f233ed0,274,ios,5,7
ab5c4539c45aa64d1741ad941de150bb,274,mic,1,7
830c09e88e4a85e17af5d4e17bb335ff,274,mic,0.25,4
04660e54cfacdb6faa82b71649cca053,274,mic,0.25,16
2992676cc13c7d42223823edfc6d3ddd,274,mic,1,6
f402b38e2b58a81e6cfcc047ac6a900f,274,mic,0.25,4
f2432700745c0befb82926e472a7eb99,274,ios,5,6
4f5faa0aa71292586cf90dcaf72257bf,274,ios,1,3
64ac63b8b8dda6572e0cf93ddb8a2a12,274,android,1,2
666c47ab42501bd85cf2a40be5389ccf,274,mic,1,15
ac7c98fe1f58e1cb4570ad03aec042b5,274,mic,0.25,8
dadabd035eb52d9321733d84badca442,274,ios,0.25,15
39ecb54efa2082bcb5e24d2bd19aa0ba,274,mic,1,8
c3feffb0c5187f562eb7d3c56b52efa9,274,android,1,9
619f41630ebcfc84e045b8a83e1f76fc,274,mic,0.25,5
1dba85de0077af6716daa4d34f11dcfb,274,android,5,3
038076044ec65fa2a924a7c782e7b475,274,ios,0.25,7
e7797d64a8902cc31880c7b60a466576,274,android,1,29
7735fa44ae69dfca1bfc5cf7314b6e64,274,ios,0.25,15
5f33828caa23de4af29c749179fa23c0,274,android,0.25,18
5207d03a1592c24077a5b47da02f43ce,274,android,1,24
69f13e5c5073b01596fb7f47018e744f,274,mic,1,4
09903bc52d13c94b9d55278bcfad09c0,274,android,5,9
81dce88b059910ebbb53f69b45e97724,274,mic,0.25,29
0ab2e088728571d3f95f09ab42e90339,274,android,5,17
313da262163ab06961a649c911c1ecd0,274,ios,1,15
25fef8b89348f62547eba99522593014,274,ios,5,4
ede0ec9138ddf308ceff576845005830,274,mic,1,4
3851e0ab2414a888c865571f35119561,274,android,5,6
c2a49dff701ff64e1d259bff881ad684,274,ios,0.25,4
9560ec4e307b9d23b07d1b09e8a8fcea,274,android,5,24
8c71c49d76c97fb9b7754f12f6e40437,274,mic,5,10
dffcb6f07c403fc87c5647eb4835a94e,274,ios,0.25,3
f4f7cb86da96cc739abf897ce0ef6dad,274,mic,0.25,5
c4d65420f2407689f8d6c2d850225ee5,274,mic,1,9
9fad96bcd4c336b6dc1f340f148cad70,274,ios,5,12
2874ec757a58523cc6353c4e802b717f,274,android,0.25,4
bd71ca77019ed764b3d1904afbef202d,274,mic,0.25,6
2bca53250349c237ae2b190df148c916,274,ios,1,11
742eeecebee16e093d182235a57e3fd6,274,mic,5,4
37f10163ff67e7a9e2d849542182f9d4,274,ios,1,8
e34cf336b39dad30faf93985e66c60ba,274,ios,0.25,4
93862743ce2547f73d3e6719501534a5,274,ios,0.25,3
26a01ae5383c79e17e89c28df46f6610,274,android,1,12
32fcdd51da93350125d4e82a2b1ae6be,274,android,0.25,15
4e01a0d7103da850435fcb1cd849c039,274,mic,5,9
5008b78c8cb9dbded67e28da2a3da26b,274,ios,0.25,4
73e54d7b54b48404a3cd326223ffacd6,274,ios,1,12
8ed7b13b4f7c24c9a6131646b39ded99,274,android,1,12
001e2dac53996d1f0b777ce087bdefbc,274,ios,0.25,12
8972e68b7935397e919af0e52fd6e596,274,ios,0.25,24
6a8df64e5365272eae6c5f1832320271,274,mic,5,6
fdc1e9331e25e92801fa8209d8593e94,274,ios,0.25,4
65f7399666a6cf8ae71bc5086111acc2,274,mic,1,5
b9e03ace88a7e47d4cd708a3a3b966ef,274,ios,0.25,15
d93d53b944eafec03a4ed5003ccb644c,274,ios,5,13
f753f5d1fb324e23c3f001adcd2708e6,274,android,5,17
5ee2a698452600f7e5c7f28a199ebbbe,274,mic,5,11
8cb0ba4b7c40152c55268becf023b078,274,mic,1,12
d7ad12520df534a348f9024ef6bb785c,274,android,1,5
1f7d00e3244902d67beadf964dd09f50,274,mic,0.25,6
e60d28e0035ca2fa1f6dc380bf9ab534,274,android,1,14
10a24ec07f76fc255ef977afd8937444,274,ios,5,15
e34340f7491b9642165dbba8b132f335,274,mic,1,11
a58bd0f469d9d6fd430be715c0cabfa6,274,ios,0.25,18
5d9d9bc1fc38cf9dd885e3bb7ecf6bb4,274,android,0.25,2
16e355cd8da5b9302f7266e672dd6eb8,274,ios,0.25,4
502ff31639d2620e29ef727955c93d16,274,mic,0.25,7
04a31b3f6ac976b537ad8755e7629081,274,ios,1,17
8bbb8603546bcb4a7a4603db54b62822,274,android,1,9
eb7d3d66a5435ddb5eeb5e11b1074190,274,mic,1,17
cd48db2b5aa41e56d4750e923c95247e,274,android,5,6
947b3fd74b0d56face171cbd9be16a4c,274,android,5,2
5c5711e318e73ab5e8e53384957513aa,274,ios,5,10
4c6e4e972332a79d4614517e4c2da7ce,274,ios,1,8
c2a3b1e57f1bf68d137ed65df8305ab9,274,mic,5,16
58e3f6cc2c2e4af18276f9c34bca2ffc,274,ios,1,5
8075498d67896cc560b1a9bcfc9d5678,274,mic,0.25,11
051666cf083ccf921774ce52020e10e6,274,mic,0.25,14
31b361998d7190568441dc022dafe9a4,274,android,1,6
e822612a6865d0304f8c2baafcd5cfcd,274,android,5,10
10d24e852924e150e7ba27dbad272ad4,274,mic,5,18
9e5ebe46fc488021ef3db1be16d8927c,274,ios,5,4
a82ce5c41a3516858a7e2a09970dac2a,274,android,1,9
d96db88576917ae7b841a6897fa0510c,274,mic,1,4
ae1a2e71dbdf5716da8d51960a511583,274,ios,1,6
cc45af5e6a36df4a8059e308fd761ffb,274,mic,0.25,15
cad4b6fcd083bd8d23b256f50fe8931b,274,ios,0.25,4
4535eac57e05b2a9069f6dc2282ab7ec,274,ios,1,12
facc0f5034846c95f8d059b3363be118,274,android,1,17
bda659c75c5c3fa4d64f0d8855c31539,274,android,1,7
bb69e2413aedd641f478919a1085af89,274,ios,5,4
25b32636f381b8d389e23e051e9a8df2,274,ios,1,5
d706b239e6934f1215f0a46dfb833704,274,mic,0.25,4
cb4daf4cc3cd587a15a06c801ac8813e,274,mic,5,6
99515e0914b91b2d2ecba2d02eb391d2,274,android,0.25,16
d5da3c666d55cc23615c047798206d4f,274,android,1,3
15720f6030dfe857620d77ab09999936,274,mic,1,9
d66db93861c63d2aaa5462722da6d90a,274,android,5,8
2a5c2fe3c637b4592c3030bffef56601,274,android,5,12
b950834d63101468fc50b25e1ebcce6d,274,mic,1,9
62577aff71bc53adc56416786f05c210,274,mic,0.25,4
cffdeff672e9533c54a8bd4c74f6c974,274,android,5,15
5bc0f624de7172dfaf129fa6497e867b,274,mic,5,4
7a98dd65958220547cfcb69fc14ca6f3,274,ios,1,12
186effca93a6c31ba1906c20cafffd72,274,ios,1,8
a78716f8c25a2536de7cbd01f0f869a6,274,ios,1,12
6adb1ccc3148c34fca67d03f15c93f7b,274,android,5,14
8552c3da5e9bfdd9ce3e01dde3e62917,274,ios,1,11
fd773caaed0e045314fc7f856ec7ad2c,274,ios,1,9
a98ecf8b873fd81b48ae5b0faeb56dee,274,ios,1,4
8a9dce78c649f7536ac842b1204a1796,274,android,1,15
4c356d55acd21ef0e8a99423afd079dc,274,ios,5,4
bcfcdfaa432bba5dd5ce531da2899f7f,274,android,0.25,11
44a98ee807b3c630d9d24ae90fc6b02b,274,mic,0.25,9
77e4ef3a19e2a770d7458975d62397b2,274,ios,1,4
c4a98d0d1ead60fd72565d41e47973a7,274,ios,5,11
2cb258f5ae0a34b05bd15b3f0b5ebffc,274,android,5,4
e5e25711f3204052611791440f105aa1,274,android,5,4
50568b45444dc555a171cb4d4c60d99a,274,android,0.25,10
4ae4845d4607de4a381a1926c78a6ad0,274,ios,0.25,24
427da8d8e45d21589cea6fb6852f4be5,274,mic,1,14
8684e6729fee99db39af9daaa9dfa97a,274,mic,0.25,6
6a3dd4ebecb9b09cdb031fbf71bd2348,274,android,5,6
c2d2abeddb614d29a8fb923c1c513905,274,android,0.25,5
368fedb02fd433f24732319103e64221,274,mic,5,5
cab373974f09e12bf61c48ed093e6af0,274,android,0.25,4
3913e11ecce8e17b0a1651207ebb7026,274,ios,5,4
2e517e0614604424f22da94a00eeb2c3,274,android,5,10
dba37c44bffbd01dc01b694f14e2d490,274,ios,1,3
1b6f7a028b8a9e3d15f1aedf0d6dda67,274,android,5,15
60e38f298b14c84149a7099ba4e2d176,274,android,1,12
496fce368dc4bdf09da8716d91a928bb,274,mic,1,5
734fef7fa5c9a4f4d2dee03d5568ac24,274,ios,5,4
5f6a8a4ff71ba9ca763f51fb06deea73,274,android,0.25,8
ad8723f14355a62069c64cb9fde77145,274,ios,1,6
